Date,Actual,Forecasted_price
2019-06-24,47100.0,48725.51
2019-07-01,46722.0,48614.49
2019-07-08,46261.0,48534.63
2019-07-15,47072.0,47993.16
2019-07-22,47250.0,48100.87
2019-07-29,46900.0,48036.79
2019-08-05,46334.0,47676.45
2019-08-12,46566.0,47874.12
2019-08-19,46506.0,47465.09
2019-08-26,46528.0,46614.68
2019-09-02,46868.0,44907.64
2019-09-09,47486.0,44444.93
2019-09-16,47586.0,44140.3
2019-09-23,47238.0,43499.09
2019-09-30,47246.67,42617.91
2019-10-07,47013.33,43463.65
2019-10-14,46950.0,42839.19
2019-10-21,47260.0,41022.3
2019-10-28,47326.0,41065.15
2019-11-04,47272.0,44487.73
2019-11-11,47121.0,44056.88
2019-11-18,47094.0,44284.38
2019-11-25,47324.0,44170.63
2019-12-02,47318.0,46021.25
2019-12-09,48676.0,45909.83
2019-12-16,48988.0,45618.44
2019-12-23,49188.0,46415.48
2019-12-30,49133.0,45691.52
2020-01-06,48790.0,46496.34
2020-01-13,48966.0,46289.09
2020-01-20,48292.0,47213.12
2020-01-27,46380.0,47762.61
2020-02-03,45406.0,47531.21
2020-02-10,45492.0,48122.56
2020-02-17,46002.0,48969.46
2020-02-24,45338.0,48426.54
2020-03-02,45010.0,47953.62
2020-03-09,43594.0,48228.64
2020-03-16,40596.0,47798.96
2020-03-23,38284.0,45532.84
2020-03-30,39392.0,45402.73
2020-04-06,40843.0,44802.03
2020-04-13,42036.0,44530.12
2020-04-20,42024.0,43295.45
2020-04-27,42911.0,38625.45
2020-05-04,43131.0,38625.45
2020-05-11,43538.0,38625.45
2020-05-18,43992.0,38625.55
2020-05-25,44104.0,38625.55
2020-06-01,44970.0,38625.55
2020-06-08,46702.0,38625.55
2020-06-15,47128.0,38625.89
2020-06-22,48230.0,38625.89
2020-06-29,49264.0,38625.89
2020-07-06,50040.0,47475.84
2020-07-13,52242.0,48542.02
2020-07-20,51994.0,49297.38
2020-07-27,51914.0,50100.75
2020-08-03,51450.0,50434.43
2020-08-10,50384.0,52033.15
2020-08-17,51682.0,51922.59
2020-08-24,51526.0,52069.82
2020-08-31,52026.0,52420.34
2020-09-07,52258.0,52950.21
2020-09-14,52140.0,53951.42
2020-09-21,51604.0,53873.12
2020-09-28,51247.71,53492.77
2020-10-05,51504.29,50677.82
2020-10-12,51626.0,50545.08
2020-10-19,52038.0,51407.12
2020-10-26,51726.0,51610.08
2020-11-02,51620.0,52901.69
2020-11-09,52124.0,52247.82
2020-11-16,53216.0,53451.55
2020-11-23,54890.0,54746.36
2020-11-30,57448.0,54529.28
2020-12-07,57418.0,54672.66
2020-12-14,58154.0,54774.43
2020-12-21,58320.0,56731.27
2020-12-28,58336.0,57966.32
