Date,Actual,Forecasted_price
2020-03-02,45010.0,48363.03
2020-03-09,43594.0,48325.63
2020-03-16,40596.0,47802.07
2020-03-23,38284.0,47745.97
2020-03-30,39392.0,47571.45
2020-04-06,40843.0,50507.15
2020-04-13,42036.0,42663.03
2020-04-20,42024.0,43945.75
2020-04-27,42911.0,39286.94
2020-05-04,43131.0,38859.4
2020-05-11,43538.0,38875.37
2020-05-18,43992.0,39177.28
2020-05-25,44104.0,39566.05
2020-06-01,44970.0,39686.62
2020-06-08,46702.0,39743.69
2020-06-15,47128.0,39881.4
2020-06-22,48230.0,39946.46
2020-06-29,49264.0,40039.56
2020-07-06,50040.0,47402.68
2020-07-13,52242.0,36215.09
2020-07-20,51994.0,50382.49
2020-07-27,51914.0,47802.07
2020-08-03,51450.0,47851.93
2020-08-10,50384.0,47752.2
2020-08-17,51682.0,50993.32
2020-08-24,51526.0,48699.61
2020-08-31,52026.0,51192.77
2020-09-07,52258.0,49098.51
2020-09-14,52140.0,49497.42
2020-09-21,51604.0,49148.38
2020-09-28,51247.71,48849.2
2020-10-05,51504.29,49048.65
2020-10-12,51626.0,49148.38
2020-10-19,52038.0,49048.65
2020-10-26,51726.0,48899.06
2020-11-02,51620.0,49148.38
2020-11-09,52124.0,48151.11
2020-11-16,53216.0,48250.84
2020-11-23,54890.0,47802.07
2020-11-30,57448.0,48450.29
2020-12-07,57418.0,49048.65
2020-12-14,58154.0,49098.51
2020-12-21,58320.0,48948.92
2020-12-28,58336.0,49248.1
