Date,Actual,Forecasted_price
2019-05-13,47754.0,48721.11
2019-05-20,47414.0,48339.35
2019-05-27,46968.0,48372.07
2019-06-03,46328.0,48060.43
2019-06-10,46570.0,47716.06
2019-06-17,46680.0,47979.46
2019-06-24,47100.0,48089.32
2019-07-01,46722.0,48304.36
2019-07-08,46261.0,48490.56
2019-07-15,47072.0,48387.09
2019-07-22,47250.0,49148.29
2019-07-29,46900.0,49058.69
2019-08-05,46334.0,48602.12
2019-08-12,46566.0,48434.86
2019-08-19,46506.0,47884.02
2019-08-26,46528.0,47760.93
2019-09-02,46868.0,47111.14
2019-09-09,47486.0,46439.64
2019-09-16,47586.0,45969.06
2019-09-23,47238.0,46646.89
2019-09-30,47246.67,46064.89
2019-10-07,47013.33,46537.31
2019-10-14,46950.0,46649.5
2019-10-21,47260.0,45762.88
2019-10-28,47326.0,46306.7
2019-11-04,47272.0,45772.26
2019-11-11,47121.0,45331.29
2019-11-18,47094.0,46443.86
2019-11-25,47324.0,47229.21
2019-12-02,47318.0,47621.89
2019-12-09,48676.0,47322.71
2019-12-16,48988.0,47356.99
2019-12-23,49188.0,48411.91
2019-12-30,49133.0,46621.5
2020-01-06,48790.0,47500.34
2020-01-13,48966.0,47025.09
2020-01-20,48292.0,47785.5
2020-01-27,46380.0,47827.55
2020-02-03,45406.0,48182.83
2020-02-10,45492.0,48606.67
2020-02-17,46002.0,49055.44
2020-02-24,45338.0,47316.43
2020-03-02,45010.0,46691.59
2020-03-09,43594.0,47405.25
2020-03-16,40596.0,46783.52
2020-03-23,38284.0,45525.22
2020-03-30,39392.0,44908.16
2020-04-06,40843.0,43899.98
2020-04-13,42036.0,43610.16
2020-04-20,42024.0,42182.07
2020-04-27,42911.0,43844.31
2020-05-04,43131.0,44088.95
2020-05-11,43538.0,44478.7
2020-05-18,43992.0,44689.04
2020-05-25,44104.0,45065.93
2020-06-01,44970.0,45330.83
2020-06-08,46702.0,45254.48
2020-06-15,47128.0,45948.67
2020-06-22,48230.0,45968.54
2020-06-29,49264.0,46544.7
2020-07-06,50040.0,47415.36
2020-07-13,52242.0,48774.98
2020-07-20,51994.0,49294.65
2020-07-27,51914.0,49724.72
2020-08-03,51450.0,49954.56
2020-08-10,50384.0,51821.36
2020-08-17,51682.0,51263.51
2020-08-24,51526.0,50920.7
2020-08-31,52026.0,51319.61
2020-09-07,52258.0,51523.67
2020-09-14,52140.0,52637.8
2020-09-21,51604.0,52414.97
2020-09-28,51247.71,52435.23
2020-10-05,51504.29,52686.1
2020-10-12,51626.0,51878.94
2020-10-19,52038.0,52316.8
2020-10-26,51726.0,51927.24
2020-11-02,51620.0,51648.32
2020-11-09,52124.0,51584.44
2020-11-16,53216.0,52397.83
2020-11-23,54890.0,52676.75
2020-11-30,57448.0,52383.8
2020-12-07,57418.0,52883.99
2020-12-14,58154.0,53338.99
2020-12-21,58320.0,54502.99
2020-12-28,58336.0,56728.08
